Débit	PM	CO	CH4	
-0,29	0,039	-0,0028	-0,0028	
-0,29	0,039	-0,0028	-0,0029	
-0,29	0,043	-0,0028	-0,0029	
-0,29	0,039	-0,0028	-0,0029	
-0,29	0,041	-0,0028	-0,0029	
-0,29	0,039	-0,0028	-0,0029	
-0,29	0,039	-0,0028	-0,0029	
-0,29	0,037	-0,0028	-0,0029	
-0,30	0,049	-0,0028	-0,0029	
-0,30	0,039	-0,0028	-0,0029	
-0,30	0,039	-0,0028	-0,0029	
-0,30	0,049	-0,0028	-0,0029	
-0,30	0,039	-0,0028	-0,0029	
-0,30	0,037	-0,0028	-0,0029	
-0,31	0,035	-0,0028	-0,0029	
-0,31	0,037	-0,0028	-0,0029	
-0,31	0,047	-0,0028	-0,0029	
-0,31	0,035	-0,0028	-0,0029	
-0,31	0,043	-0,0028	-0,0029	
-0,30	0,039	-0,0028	-0,0030	
-0,30	0,037	-0,0028	-0,0030	
-0,29	0,039	-0,0028	-0,0030	
-0,29	0,043	-0,0028	-0,0030	
-0,29	0,037	-0,0028	-0,0030	
-0,29	0,035	-0,0028	-0,0030	
-0,29	0,037	-0,0028	-0,0029	
-0,29	0,035	-0,0028	-0,0029	
-0,30	0,043	-0,0028	-0,0029	
-0,30	0,039	-0,0028	-0,0029	
-0,30	0,049	-0,0028	-0,0029	
-0,30	0,039	-0,0028	-0,0029	
-0,30	0,034	-0,0028	-0,0029	
-0,30	0,037	-0,0028	-0,0029	
-0,30	0,037	-0,0028	-0,0029	
-0,30	0,039	-0,0028	-0,0029	
-0,31	0,043	-0,0028	-0,0029	
-0,31	0,034	-0,0028	-0,0029	
-0,32	0,043	-0,0028	-0,0029	
-0,32	0,039	-0,0028	-0,0029	
-0,32	0,041	-0,0028	-0,0029	
-0,32	0,030	-0,0028	-0,0029	
-0,32	0,043	-0,0028	-0,0029	
-0,31	0,043	-0,0028	-0,0029	
-0,31	0,047	-0,0028	-0,0029	
-0,31	0,037	-0,0028	-0,0029	
-0,31	0,043	-0,0028	-0,0029	
-0,31	0,039	-0,0028	-0,0029	
-0,31	0,034	-0,0028	-0,0029	
-0,31	0,030	-0,0028	-0,0029	
-0,31	0,039	-0,0028	-0,0029	
-0,31	0,035	-0,0028	-0,0029	
-0,31	0,035	-0,0028	-0,0029	
-0,31	0,039	-0,0028	-0,0029	
-0,30	0,039	-0,0028	-0,0029	
-0,30	0,041	-0,0028	-0,0029	
-0,30	0,034	-0,0028	-0,0029	
-0,30	0,034	-0,0028	-0,0029	
-0,30	0,039	-0,0028	-0,0029	
-0,30	0,035	-0,0028	-0,0029	
-0,30	0,039	-0,0028	-0,0029	
-0,30	0,041	-0,0028	-0,0029	
-0,30	0,037	-0,0028	-0,0029	
-0,30	0,041	-0,0028	-0,0029	
-0,30	0,037	-0,0028	-0,0029	
-0,30	0,037	-0,0028	-0,0029	
-0,30	0,039	-0,0028	-0,0029	
-0,30	0,037	-0,0028	-0,0029	
-0,30	0,037	-0,0028	-0,0029	
-0,30	0,037	-0,0028	-0,0029	
-0,30	0,037	-0,0028	-0,0029	
-0,29	0,039	-0,0028	-0,0029	
-0,29	0,039	-0,0028	-0,0029	
-0,29	0,041	-0,0028	-0,0029	
-0,29	0,043	-0,0028	-0,0029	
-0,29	0,041	-0,0028	-0,0029	
-0,29	0,037	-0,0028	-0,0029	
-0,29	0,034	-0,0028	-0,0029	
-0,29	0,037	-0,0028	-0,0029	
-0,29	0,039	-0,0028	-0,0029	
-0,29	0,039	-0,0028	-0,0029	
-0,29	0,039	-0,0028	-0,0029	
-0,28	0,037	-0,0028	-0,0029	
-0,28	0,043	-0,0028	-0,0029	
-0,29	0,035	-0,0028	-0,0029	
-0,29	0,035	-0,0028	-0,0029	
-0,30	0,035	-0,0028	-0,0029	
-0,30	0,037	-0,0028	-0,0030	
-0,31	0,039	-0,0028	-0,0030	
-0,32	0,039	-0,0028	-0,0030	
-0,32	0,043	-0,0028	-0,0030	
-0,32	0,041	-0,0028	-0,0030	
-0,32	0,039	-0,0028	-0,0030	
-0,32	0,043	-0,0028	-0,0030	
-0,32	0,035	-0,0028	-0,0030	
-0,32	0,039	-0,0028	-0,0030	
-0,32	0,039	-0,0028	-0,0030	
-0,32	0,037	-0,0028	-0,0030	
-0,32	0,039	-0,0028	-0,0030	
-0,32	0,035	-0,0028	-0,0030	
-0,32	0,039	-0,0028	-0,0030	
-0,31	0,039	-0,0028	-0,0030	
-0,31	0,034	-0,0028	-0,0030	
-0,32	0,039	-0,0028	-0,0030	
-0,32	0,034	-0,0028	-0,0030	
-0,32	0,037	-0,0028	-0,0030	
-0,32	0,041	-0,0028	-0,0030	
-0,32	0,041	-0,0028	-0,0030	
-0,32	0,039	-0,0028	-0,0030	
-0,32	0,035	-0,0028	-0,0030	
-0,32	0,035	-0,0028	-0,0030	
-0,31	0,039	-0,0028	-0,0030	
-0,31	0,039	-0,0028	-0,0030	
-0,31	0,039	-0,0028	-0,0029	
-0,31	0,032	-0,0028	-0,0029	
-0,31	0,035	-0,0028	-0,0029	
-0,31	0,043	-0,0028	-0,0029	
-0,31	0,034	-0,0028	-0,0029	
-0,31	0,039	-0,0028	-0,0029	
-0,30	0,041	-0,0028	-0,0029	
-0,30	0,041	-0,0028	-0,0029	
-0,30	0,037	-0,0028	-0,0029	
-0,29	0,041	-0,0028	-0,0029	
-0,29	0,037	-0,0028	-0,0029	
-0,28	0,039	-0,0028	-0,0029	
-0,28	0,041	-0,0028	-0,0029	
-0,28	0,035	-0,0028	-0,0029	
-0,27	0,039	-0,0028	-0,0029	
-0,27	0,034	-0,0028	-0,0029	
-0,27	0,035	-0,0028	-0,0029	
-0,27	0,020	-0,0028	-0,0029	
-0,27	0,016	-0,0028	-0,0029	
-0,27	0,018	-0,0028	-0,0029	
-0,27	0,016	-0,0028	-0,0029	
-0,28	0,018	-0,0028	-0,0029	
-0,28	0,020	-0,0028	-0,0029	
-0,28	0,020	-0,0028	-0,0029	
-0,28	0,018	-0,0028	-0,0029	
-0,28	0,013	-0,0028	-0,0029	
-0,29	0,018	-0,0028	-0,0029	
-0,29	0,016	-0,0028	-0,0029	
-0,29	0,018	-0,0028	-0,0028	
-0,29	0,018	-0,0028	-0,0028	
-0,29	0,018	-0,0028	-0,0028	
-0,29	0,018	-0,0028	-0,0028	
-0,29	0,016	-0,0028	-0,0028	
-0,30	0,016	-0,0028	-0,0028	
-0,30	0,022	-0,0028	-0,0028	
-0,31	0,028	-0,0028	-0,0028	
-0,32	0,020	-0,0028	-0,0028	
-0,33	0,013	-0,0028	-0,0028	
-0,34	0,016	-0,0028	-0,0028	
-0,34	0,016	-0,0028	-0,0028	
-0,32	0,016	-0,0028	-0,0028	
-0,28	0,022	-0,0028	-0,0028	
-0,22	0,020	-0,0028	-0,0028	
-0,14	0,020	-0,0028	-0,0028	
-0,08	0,022	-0,0028	-0,0028	
-0,02	0,016	-0,0028	-0,0028	
0,01	0,013	-0,0028	-0,0028	
0,02	0,018	-0,0028	-0,0028	
0,02	0,018	-0,0028	-0,0028	
0,01	0,014	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
-0,01	0,016	-0,0028	-0,0028	
-0,01	0,022	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0028	
0,00	0,014	-0,0028	-0,0028	
0,00	0,014	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,020	-0,0028	-0,0028	
0,00	0,013	-0,0028	-0,0028	
0,00	0,026	-0,0028	-0,0028	
0,01	0,014	-0,0028	-0,0028	
0,01	0,016	-0,0028	-0,0028	
0,01	0,018	-0,0028	-0,0028	
0,01	0,014	-0,0028	-0,0028	
0,01	0,016	-0,0028	-0,0028	
0,00	0,014	-0,0028	-0,0028	
0,00	0,020	-0,0028	-0,0028	
0,00	0,022	-0,0028	-0,0028	
0,00	0,020	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0028	
0,00	0,007	-0,0028	-0,0028	
0,00	0,001	-0,0028	-0,0028	
0,00	-0,006	-0,0028	-0,0028	
0,00	-0,016	-0,0028	-0,0028	
0,00	-0,016	-0,0028	-0,0028	
0,00	-0,020	-0,0028	-0,0028	
0,00	-0,026	-0,0028	-0,0028	
0,00	-0,018	-0,0028	-0,0028	
0,00	-0,020	-0,0028	-0,0029	
0,00	-0,018	-0,0028	-0,0029	
0,00	-0,014	-0,0028	-0,0029	
0,00	-0,026	-0,0028	-0,0029	
0,00	-0,029	-0,0028	-0,0029	
0,00	-0,026	-0,0028	-0,0029	
0,00	-0,026	-0,0028	-0,0029	
0,00	-0,026	-0,0028	-0,0029	
0,00	-0,024	-0,0028	-0,0029	
0,00	-0,026	-0,0028	-0,0029	
0,00	-0,026	-0,0028	-0,0029	
0,00	-0,029	-0,0028	-0,0029	
0,00	-0,037	-0,0028	-0,0029	
0,00	-0,026	-0,0028	-0,0029	
0,01	-0,024	-0,0028	-0,0029	
0,03	-0,026	-0,0028	-0,0029	
0,07	-0,018	-0,0028	-0,0029	
0,13	-0,029	-0,0028	-0,0030	
0,21	-0,024	-0,0028	-0,0030	
0,30	-0,018	-0,0028	-0,0030	
0,39	-0,026	-0,0028	-0,0030	
0,47	-0,020	-0,0028	-0,0030	
0,52	-0,027	-0,0028	-0,0030	
0,55	-0,029	-0,0028	-0,0030	
0,56	-0,016	-0,0028	-0,0030	
0,56	-0,020	-0,0028	-0,0030	
0,55	-0,020	-0,0028	-0,0030	
0,55	-0,026	-0,0028	-0,0030	
0,55	-0,020	-0,0028	-0,0030	
0,55	-0,024	-0,0028	-0,0030	
0,56	-0,026	-0,0028	-0,0030	
0,57	-0,024	-0,0028	-0,0030	
0,58	-0,024	-0,0028	-0,0030	
0,59	-0,020	-0,0028	-0,0029	
0,61	-0,026	-0,0028	-0,0029	
0,62	-0,018	-0,0028	-0,0029	
0,63	-0,029	-0,0028	-0,0029	
0,64	-0,012	-0,0028	-0,0029	
0,65	-0,014	-0,0028	-0,0029	
0,64	-0,026	-0,0028	-0,0029	
0,63	-0,012	-0,0028	-0,0029	
0,62	-0,012	-0,0028	-0,0029	
0,61	-0,010	-0,0028	-0,0029	
0,59	-0,016	-0,0028	-0,0029	
0,58	-0,016	-0,0028	-0,0029	
0,57	-0,018	-0,0028	-0,0029	
0,57	-0,016	-0,0028	-0,0029	
0,57	-0,006	-0,0028	-0,0029	
0,58	-0,018	-0,0028	-0,0029	
0,58	-0,018	-0,0028	-0,0029	
0,58	-0,018	-0,0028	-0,0029	
0,57	-0,016	-0,0028	-0,0029	
0,56	-0,014	-0,0028	-0,0029	
0,56	-0,014	-0,0028	-0,0029	
0,55	-0,012	-0,0028	-0,0029	
0,55	-0,012	-0,0028	-0,0029	
0,55	-0,008	-0,0028	-0,0029	
0,55	-0,008	-0,0028	-0,0029	
0,54	-0,012	-0,0028	-0,0029	
0,53	-0,010	-0,0028	-0,0029	
0,53	-0,008	-0,0028	-0,0029	
0,51	-0,012	-0,0028	-0,0029	
0,50	-0,012	-0,0028	-0,0029	
0,49	-0,012	-0,0028	-0,0029	
0,48	-0,005	-0,0028	-0,0029	
0,46	-0,012	-0,0028	-0,0029	
0,45	-0,008	-0,0028	-0,0029	
0,45	-0,012	-0,0028	-0,0029	
0,45	-0,006	-0,0028	-0,0029	
0,45	-0,006	-0,0028	-0,0029	
0,45	-0,006	-0,0028	-0,0029	
0,45	-0,008	-0,0028	-0,0029	
0,45	-0,005	-0,0028	-0,0029	
0,45	-0,003	-0,0028	-0,0029	
0,45	-0,008	-0,0028	-0,0029	
0,45	-0,006	-0,0028	-0,0029	
0,45	-0,008	-0,0028	-0,0029	
0,45	-0,006	-0,0028	-0,0029	
0,45	-0,006	-0,0028	-0,0029	
0,44	-0,003	-0,0028	-0,0030	
0,44	-0,006	-0,0028	-0,0030	
0,43	-0,006	-0,0028	-0,0030	
0,43	-0,006	-0,0028	-0,0030	
0,43	-0,012	-0,0028	-0,0030	
0,42	-0,008	-0,0028	-0,0030	
0,41	-0,006	-0,0028	-0,0030	
0,40	-0,006	-0,0028	-0,0030	
0,39	0,003	-0,0028	-0,0030	
0,38	-0,006	-0,0028	-0,0030	
0,38	-0,008	-0,0028	-0,0030	
0,38	-0,008	-0,0028	-0,0030	
0,38	0,003	-0,0028	-0,0030	
0,38	-0,016	-0,0028	-0,0030	
0,38	-0,008	-0,0028	-0,0030	
0,37	-0,005	-0,0028	-0,0029	
0,37	-0,010	-0,0028	-0,0030	
0,36	-0,008	-0,0028	-0,0029	
0,35	-0,008	-0,0028	-0,0029	
0,35	-0,003	-0,0028	-0,0029	
0,35	-0,010	-0,0028	-0,0029	
0,34	-0,008	-0,0028	-0,0029	
0,34	0,003	-0,0028	-0,0029	
0,34	-0,012	-0,0028	-0,0029	
0,34	-0,008	-0,0028	-0,0029	
0,34	-0,010	-0,0028	-0,0029	
0,34	-0,008	-0,0028	-0,0029	
0,34	-0,008	-0,0028	-0,0029	
0,34	-0,006	-0,0028	-0,0029	
0,35	-0,008	-0,0028	-0,0029	
0,35	-0,006	-0,0028	-0,0028	
0,35	-0,006	-0,0028	-0,0028	
0,35	-0,012	-0,0028	-0,0028	
0,35	-0,014	-0,0028	-0,0028	
0,35	-0,010	-0,0028	-0,0028	
0,35	-0,006	-0,0028	-0,0028	
0,35	-0,008	-0,0028	-0,0028	
0,34	-0,016	-0,0028	-0,0028	
0,35	-0,012	-0,0028	-0,0028	
0,35	-0,003	-0,0028	-0,0028	
0,35	-0,010	-0,0028	-0,0028	
0,35	-0,008	-0,0028	-0,0028	
0,36	-0,008	-0,0028	-0,0028	
0,36	-0,008	-0,0028	-0,0028	
0,36	-0,008	-0,0028	-0,0028	
0,37	-0,014	-0,0028	-0,0028	
0,37	-0,006	-0,0028	-0,0028	
0,38	-0,010	-0,0028	-0,0028	
0,38	-0,010	-0,0028	-0,0028	
0,38	-0,016	-0,0028	-0,0028	
0,38	-0,010	-0,0028	-0,0028	
0,38	-0,014	-0,0028	-0,0028	
0,38	-0,012	-0,0028	-0,0028	
0,38	-0,014	-0,0028	-0,0028	
0,39	-0,012	-0,0028	-0,0028	
0,39	-0,006	-0,0028	-0,0028	
0,40	-0,010	-0,0028	-0,0028	
0,40	-0,010	-0,0028	-0,0028	
0,40	-0,012	-0,0028	-0,0028	
0,40	-0,016	-0,0028	-0,0028	
0,39	-0,014	-0,0028	-0,0028	
0,39	-0,014	-0,0028	-0,0028	
0,39	-0,016	-0,0028	-0,0028	
0,39	-0,016	-0,0028	-0,0028	
0,39	-0,018	-0,0028	-0,0028	
0,39	-0,012	-0,0028	-0,0028	
0,39	-0,016	-0,0028	-0,0028	
0,39	-0,010	-0,0028	-0,0027	
0,39	-0,012	-0,0028	-0,0027	
0,39	-0,012	-0,0028	-0,0027	
0,40	-0,010	-0,0028	-0,0027	
0,41	-0,006	-0,0028	-0,0027	
0,41	-0,012	-0,0028	-0,0027	
0,41	-0,020	-0,0028	-0,0027	
0,42	-0,006	-0,0028	-0,0027	
0,42	-0,006	-0,0028	-0,0027	
0,42	-0,012	-0,0028	-0,0027	
0,42	-0,018	-0,0028	-0,0027	
0,43	-0,016	-0,0028	-0,0027	
0,43	-0,016	-0,0028	-0,0027	
0,43	-0,008	-0,0028	-0,0027	
0,43	-0,016	-0,0028	-0,0027	
0,44	-0,006	-0,0028	-0,0027	
0,44	-0,014	-0,0028	-0,0027	
0,45	-0,003	-0,0028	-0,0027	
0,45	-0,008	-0,0028	-0,0027	
0,45	-0,006	-0,0028	-0,0027	
0,45	-0,012	-0,0028	-0,0027	
0,44	-0,006	-0,0028	-0,0027	
0,44	-0,003	-0,0028	-0,0027	
0,45	-0,016	-0,0028	-0,0027	
0,45	-0,008	-0,0028	-0,0027	
0,45	-0,005	-0,0028	-0,0027	
0,44	-0,010	-0,0028	-0,0027	
0,44	-0,006	-0,0028	-0,0027	
0,44	-0,008	-0,0028	-0,0027	
0,44	-0,012	-0,0028	-0,0027	
0,44	-0,003	-0,0028	-0,0028	
0,44	-0,005	-0,0028	-0,0028	
0,44	-0,008	-0,0028	-0,0028	
0,44	-0,010	-0,0028	-0,0028	
0,43	-0,008	-0,0028	-0,0028	
0,43	-0,008	-0,0028	-0,0028	
0,42	-0,003	-0,0028	-0,0028	
0,42	-0,008	-0,0028	-0,0028	
0,41	-0,006	-0,0028	-0,0028	
0,41	-0,006	-0,0028	-0,0028	
0,41	-0,010	-0,0028	-0,0028	
0,41	-0,006	-0,0028	-0,0028	
0,40	-0,006	-0,0028	-0,0028	
0,40	-0,005	-0,0028	-0,0028	
0,39	-0,008	-0,0028	-0,0028	
0,39	-0,008	-0,0028	-0,0029	
0,39	-0,008	-0,0028	-0,0029	
0,39	0,001	-0,0028	-0,0029	
0,39	-0,005	-0,0028	-0,0029	
0,39	-0,003	-0,0028	-0,0029	
0,38	-0,003	-0,0028	-0,0029	
0,38	-0,008	-0,0028	-0,0029	
0,38	-0,006	-0,0028	-0,0029	
0,38	-0,005	-0,0028	-0,0029	
0,38	-0,006	-0,0028	-0,0029	
0,37	0,003	-0,0028	-0,0029	
0,37	-0,008	-0,0028	-0,0029	
0,37	-0,005	-0,0028	-0,0029	
0,36	-0,008	-0,0028	-0,0029	
0,36	-0,012	-0,0028	-0,0029	
0,36	-0,005	-0,0028	-0,0029	
0,36	-0,003	-0,0028	-0,0029	
0,36	-0,006	-0,0028	-0,0029	
0,36	0,003	-0,0028	-0,0029	
0,36	-0,003	-0,0028	-0,0029	
0,36	-0,005	-0,0028	-0,0029	
0,35	-0,005	-0,0028	-0,0029	
0,35	-0,003	-0,0028	-0,0029	
0,35	-0,005	-0,0028	-0,0029	
0,34	0,005	-0,0028	-0,0029	
0,34	-0,010	-0,0028	-0,0029	
0,34	0,001	-0,0028	-0,0029	
0,34	-0,003	-0,0028	-0,0029	
0,34	-0,006	-0,0028	-0,0029	
0,34	-0,008	-0,0028	-0,0029	
0,34	-0,006	-0,0028	-0,0029	
0,34	-0,003	-0,0028	-0,0029	
0,34	-0,006	-0,0028	-0,0030	
0,34	-0,010	-0,0028	-0,0030	
0,34	-0,006	-0,0028	-0,0030	
0,34	0,003	-0,0028	-0,0030	
0,33	-0,003	-0,0028	-0,0030	
0,33	-0,008	-0,0028	-0,0030	
0,33	-0,012	-0,0028	-0,0030	
0,33	-0,006	-0,0028	-0,0030	
0,33	-0,006	-0,0028	-0,0030	
0,33	-0,005	-0,0028	-0,0030	
0,33	-0,012	-0,0028	-0,0030	
0,33	-0,005	-0,0028	-0,0030	
0,33	-0,006	-0,0028	-0,0030	
0,33	0,001	-0,0028	-0,0030	
0,34	-0,003	-0,0028	-0,0030	
0,34	-0,003	-0,0028	-0,0030	
0,34	-0,012	-0,0028	-0,0030	
0,34	-0,005	-0,0028	-0,0030	
0,33	-0,008	-0,0028	-0,0030	
0,33	-0,005	-0,0028	-0,0030	
0,33	-0,006	-0,0028	-0,0030	
0,33	-0,005	-0,0028	-0,0030	
0,34	0,001	-0,0028	-0,0030	
0,34	-0,012	-0,0028	-0,0030	
0,34	-0,006	-0,0028	-0,0030	
0,35	-0,003	-0,0028	-0,0030	
0,35	-0,016	-0,0028	-0,0030	
0,35	-0,006	-0,0028	-0,0030	
0,35	-0,008	-0,0028	-0,0030	
0,35	-0,005	-0,0028	-0,0030	
0,35	-0,003	-0,0028	-0,0030	
0,35	-0,008	-0,0028	-0,0030	
0,35	-0,006	-0,0028	-0,0030	
0,35	-0,003	-0,0028	-0,0029	
0,35	-0,008	-0,0028	-0,0029	
0,35	-0,006	-0,0028	-0,0029	
0,36	-0,003	-0,0028	-0,0029	
0,36	-0,008	-0,0028	-0,0029	
0,37	-0,008	-0,0028	-0,0029	
0,37	-0,008	-0,0028	-0,0029	
0,37	-0,012	-0,0028	-0,0029	
0,37	-0,006	-0,0028	-0,0029	
0,37	-0,008	-0,0028	-0,0029	
0,37	-0,010	-0,0028	-0,0029	
0,36	-0,003	-0,0028	-0,0029	
0,36	-0,008	-0,0028	-0,0029	
0,36	-0,012	-0,0028	-0,0029	
0,36	-0,005	-0,0028	-0,0029	
0,36	-0,016	-0,0028	-0,0029	
0,36	-0,010	-0,0028	-0,0029	
0,36	-0,006	-0,0028	-0,0029	
0,36	-0,010	-0,0028	-0,0029	
0,35	-0,010	-0,0028	-0,0029	
0,35	-0,006	-0,0028	-0,0029	
0,35	-0,010	-0,0028	-0,0029	
0,35	-0,006	-0,0028	-0,0029	
0,36	-0,016	-0,0028	-0,0029	
0,36	-0,008	-0,0028	-0,0029	
0,37	-0,012	-0,0028	-0,0029	
0,37	-0,016	-0,0028	-0,0029	
0,37	-0,008	-0,0028	-0,0029	
0,37	-0,012	-0,0028	-0,0029	
0,37	-0,006	-0,0028	-0,0029	
0,36	-0,014	-0,0028	-0,0029	
0,36	-0,012	-0,0028	-0,0029	
0,36	-0,020	-0,0028	-0,0029	
0,36	-0,020	-0,0028	-0,0029	
0,37	-0,014	-0,0028	-0,0029	
0,37	-0,006	-0,0028	-0,0029	
0,37	-0,012	-0,0028	-0,0029	
0,38	-0,016	-0,0028	-0,0029	
0,37	-0,016	-0,0028	-0,0029	
0,37	-0,016	-0,0028	-0,0029	
0,37	-0,014	-0,0028	-0,0029	
0,37	-0,012	-0,0028	-0,0029	
0,38	-0,014	-0,0028	-0,0029	
0,38	-0,016	-0,0028	-0,0029	
0,39	-0,012	-0,0028	-0,0029	
0,39	-0,012	-0,0028	-0,0029	
0,40	-0,014	-0,0028	-0,0029	
0,40	-0,010	-0,0028	-0,0029	
0,41	-0,016	-0,0028	-0,0029	
0,42	-0,016	-0,0028	-0,0029	
0,43	-0,016	-0,0028	-0,0029	
0,43	-0,014	-0,0028	-0,0029	
0,44	-0,012	-0,0028	-0,0029	
0,43	-0,012	-0,0028	-0,0029	
0,43	-0,012	-0,0028	-0,0029	
0,43	-0,010	-0,0028	-0,0029	
0,43	-0,012	-0,0028	-0,0029	
0,43	-0,012	-0,0028	-0,0029	
0,44	-0,012	-0,0028	-0,0029	
0,44	-0,006	-0,0028	-0,0029	
0,44	-0,010	-0,0028	-0,0029	
0,44	-0,008	-0,0028	-0,0029	
0,43	-0,006	-0,0028	-0,0029	
0,43	-0,008	-0,0028	-0,0029	
0,42	-0,006	-0,0028	-0,0029	
0,42	-0,003	-0,0028	-0,0029	
0,42	-0,010	-0,0028	-0,0029	
0,42	-0,008	-0,0028	-0,0029	
0,42	-0,012	-0,0028	-0,0029	
0,43	-0,008	-0,0028	-0,0029	
0,43	-0,012	-0,0028	-0,0029	
0,43	-0,008	-0,0028	-0,0029	
0,43	-0,012	-0,0028	-0,0029	
0,44	-0,012	-0,0028	-0,0029	
0,43	-0,003	-0,0028	-0,0029	
0,43	-0,008	-0,0028	-0,0029	
0,43	-0,008	-0,0028	-0,0029	
0,43	-0,012	-0,0028	-0,0029	
0,43	-0,006	-0,0028	-0,0029	
0,42	-0,006	-0,0028	-0,0029	
0,42	0,001	-0,0028	-0,0029	
0,42	-0,016	-0,0028	-0,0029	
0,41	-0,008	-0,0028	-0,0029	
0,41	-0,008	-0,0028	-0,0029	
0,41	-0,006	-0,0028	-0,0029	
0,40	-0,005	-0,0028	-0,0029	
0,40	-0,003	-0,0028	-0,0029	
0,40	-0,005	-0,0028	-0,0029	
0,40	-0,010	-0,0028	-0,0029	
0,40	-0,003	-0,0028	-0,0029	
0,40	-0,005	-0,0028	-0,0029	
0,40	-0,012	-0,0028	-0,0029	
0,40	0,003	-0,0028	-0,0029	
0,40	-0,005	-0,0028	-0,0029	
0,39	-0,008	-0,0028	-0,0029	
0,39	-0,003	-0,0028	-0,0029	
0,39	-0,006	-0,0028	-0,0029	
0,38	-0,003	-0,0028	-0,0029	
0,38	-0,003	-0,0028	-0,0029	
0,38	-0,006	-0,0028	-0,0029	
0,38	-0,008	-0,0028	-0,0029	
0,38	-0,003	-0,0028	-0,0029	
0,38	-0,006	-0,0028	-0,0029	
0,38	-0,006	-0,0028	-0,0029	
0,38	0,003	-0,0028	-0,0029	
0,39	-0,006	-0,0028	-0,0029	
0,39	0,001	-0,0028	-0,0029	
0,39	-0,005	-0,0028	-0,0029	
0,39	-0,005	-0,0028	-0,0029	
0,38	0,001	-0,0028	-0,0029	
0,38	-0,005	-0,0028	-0,0029	
0,38	0,001	-0,0028	-0,0029	
0,37	-0,003	-0,0028	-0,0029	
0,37	0,001	-0,0028	-0,0029	
0,36	-0,003	-0,0028	-0,0029	
0,36	-0,006	-0,0028	-0,0029	
0,35	-0,003	-0,0028	-0,0029	
0,35	-0,003	-0,0028	-0,0029	
0,34	0,001	-0,0028	-0,0029	
0,34	-0,003	-0,0028	-0,0029	
0,34	-0,008	-0,0028	-0,0029	
0,34	-0,006	-0,0028	-0,0029	
0,34	-0,005	-0,0028	-0,0029	
0,34	0,005	-0,0028	-0,0029	
0,34	-0,003	-0,0028	-0,0029	
0,34	-0,003	-0,0028	-0,0029	
0,33	-0,005	-0,0028	-0,0029	
0,33	-0,006	-0,0028	-0,0029	
0,33	-0,005	-0,0028	-0,0029	
0,32	-0,006	-0,0028	-0,0029	
0,32	-0,005	-0,0028	-0,0029	
0,32	-0,012	-0,0028	-0,0029	
0,32	-0,008	-0,0028	-0,0029	
0,33	-0,005	-0,0028	-0,0029	
0,33	-0,003	-0,0028	-0,0029	
0,33	-0,006	-0,0028	-0,0029	
0,33	0,003	-0,0028	-0,0029	
0,33	-0,003	-0,0028	-0,0029	
0,33	0,003	-0,0028	-0,0029	
0,33	-0,005	-0,0028	-0,0029	
0,33	-0,003	-0,0028	-0,0029	
0,33	-0,006	-0,0028	-0,0029	
0,33	0,003	-0,0028	-0,0029	
0,33	-0,005	-0,0028	-0,0029	
0,33	-0,005	-0,0028	-0,0029	
0,33	0,001	-0,0028	-0,0029	
0,33	-0,003	-0,0028	-0,0029	
0,33	-0,010	-0,0028	-0,0029	
0,33	-0,003	-0,0028	-0,0029	
0,33	0,003	-0,0028	-0,0029	
0,33	-0,003	-0,0028	-0,0029	
0,32	-0,008	-0,0028	-0,0029	
0,32	-0,003	-0,0028	-0,0029	
0,32	0,003	-0,0028	-0,0029	
0,32	0,001	-0,0028	-0,0029	
0,32	-0,008	-0,0028	-0,0029	
0,33	-0,006	-0,0028	-0,0029	
0,33	-0,008	-0,0028	-0,0029	
0,34	-0,003	-0,0028	-0,0029	
0,34	0,003	-0,0028	-0,0029	
0,34	0,001	-0,0028	-0,0029	
0,34	-0,006	-0,0028	-0,0029	
0,34	-0,003	-0,0028	-0,0029	
0,33	0,001	-0,0028	-0,0029	
0,34	-0,003	-0,0028	-0,0029	
0,34	-0,005	-0,0028	-0,0029	
0,34	-0,006	-0,0028	-0,0029	
0,34	-0,005	-0,0028	-0,0029	
0,34	-0,008	-0,0028	-0,0029	
0,34	-0,012	-0,0028	-0,0029	
0,34	-0,008	-0,0028	-0,0029	
0,34	0,001	-0,0028	-0,0029	
0,34	-0,006	-0,0028	-0,0029	
0,34	-0,008	-0,0028	-0,0029	
0,34	-0,005	-0,0028	-0,0029	
0,34	-0,006	-0,0028	-0,0029	
0,33	-0,012	-0,0028	-0,0029	
0,33	-0,005	-0,0028	-0,0029	
0,33	-0,006	-0,0028	-0,0029	
0,32	-0,012	-0,0028	-0,0029	
0,32	0,003	-0,0028	-0,0029	
0,31	-0,005	-0,0028	-0,0029	
0,31	-0,003	-0,0028	-0,0029	
0,30	-0,006	-0,0028	-0,0029	
0,30	-0,012	-0,0028	-0,0029	
0,30	-0,006	-0,0028	-0,0029	
0,30	-0,005	-0,0028	-0,0029	
0,30	-0,006	-0,0028	-0,0029	
0,30	-0,006	-0,0028	-0,0029	
0,31	-0,010	-0,0028	-0,0029	
